8204.67 8784.92 6343.2 13590.1 18815.2 
258.728 181.111 109.691 121.278 792.932 
4543.48 4208.31 3034.61 3276.13 1841.95 
8661.58 14234.9 15780.4 11382.3 12480.9 
349093 415215 728598 503588 619898 
12718 9507.16 4783.84 3281.06 15980.6 
79441.1 160585 194640 195619 292024 
4706.55 7377.13 7302.84 3824.64 4778.4 
25422.9 40591.4 52573.6 20025.4 15102.2 
138.149 174.199 349.4 128.843 92.9109 
4879.06 2468.08 3723.44 4165.56 2162.84 
40613.4 32313.2 22325.1 46871.3 42456.1 
50521.1 98644.2 54845.4 110298 116787 
24571.2 29957.8 30249.4 49594.9 8177.75 
124.489 115.358 52.2887 282.918 87.9384 
48125.1 163563 181898 239453 78566.6 
54111.2 38975.9 32459.7 47131.2 27361.7 
224366 117772 117396 119359 149168 
6586.8 8169.84 4601.85 5238.86 1636.8 
22400.1 16151.9 12308.2 19913.9 6463.46 
742.208 548.383 285.558 618.167 530.64 
16953.3 7959.58 16103.1 17280.3 10604.7 
241.496 298.747 304.356 480.299 370.555 
13529.3 8569.14 11018.8 11517.8 1814.7 
805011 750288 711445 1.09931e+06 1.38134e+06 
274.798 368.424 215.549 207.948 69.2141 
93.5589 192.444 12 121.559 72.3028 
914.977 846.417 770.963 853.229 794.973 
508.723 962.788 456.939 929.226 888.664 
2594.21 5753.81 3307.82 4712.9 2817.92 
683.394 746.306 315.173 881.873 72.5266 
27066.1 21156.9 32117.9 31175.4 18283.3 
1198.68 867.689 1557.33 2907.19 411.576 
10868.4 6954.59 11002 3486.7 10189.4 
67.903 49.692 49.4064 32.7081 102.838 
7976.47 3803.74 7614.87 3748.52 11222.9 
75.568 111.731 141.345 191.199 557.843 
3830.99 7929 5257.56 7989.78 11359.4 
1435.4 4113.53 1729.54 965.683 726.852 
4973.78 3144.12 2849.92 1225.42 3769.6 
210.283 434.267 338.247 69.6234 88.2085 
205316 169267 187425 125885 342021 
1602.44 831.914 1790.45 1381.49 4940.87 
32069.7 42482.4 18167.9 38723.8 23609.8 
339136 357966 178114 308922 417857 
2309.11 1746.65 1312.78 1061.4 3677.74 
13837.9 5213.19 9610.17 7552.01 6828.1 
601.12 384.053 1072.22 1556.25 941.772 
7449.9 8372.61 7266.84 11398.1 10564.8 
11372.5 14739.5 16678.1 11636.3 10749.7 
291030 223593 256201 564097 350062 
2024.59 2394.98 2851.81 918.146 1248.73 
1171.42 1395.05 1950.87 716.652 497.582 
4462.76 2505.5 3790.05 6155.08 4299.04 
132346 138698 102620 109423 61311.4 
2214.47 2693.6 2409.55 4833.98 562.581 
19527.3 18106 16096.9 10089.9 23452.3 
17290.8 22868.1 25133.6 17455.9 12841.8 
41.2273 75.0112 61.2083 38.067 110.987 
2072.89 1880.67 1186.87 896.927 1233.54 
282182 273252 413770 565102 663362 
5172.32 4266.67 4159.5 7654.49 4739.05 
1198.19 1265.7 3498.2 960.621 6905.9 
159.615 76.8763 112.488 305.505 145.954 
44758.4 58759.4 69690.1 100124 32069.1 
192544 313607 204112 498145 431979 
62.9697 39.6773 94.699 120.863 140.47 
6199.32 4278.13 11745.3 5587.26 3933.07 
100.612 63.9069 47.0714 69.549 39.7691 
11865.5 19753.9 4627.45 5085.06 27529.8 
162.772 623.556 167.124 137.628 838.486 
6608.06 5218.5 3358.82 3550.31 1055.87 
8223.87 6001.69 6298.31 10214.1 6520.58 
6515.07 7274.66 6296.87 10809 5070.94 
8300.35 11912.2 12945 12948 9104.24 
378.698 854.774 294.755 301.59 1091.3 
5823.01 3836.13 6578.31 6941.44 6719.06 
6324.59 1501.4 4154.99 2758.17 3859.53 
1195.49 458.679 621.761 437.756 1363.69 
14529.3 6595.43 6861.93 11399.9 8097.96 
75627.3 76852.9 92336.5 172819 63960.1 
6096.87 5041.11 5135.52 2562.36 826.59 
106.514 121.848 211.12 86.6886 187.706 
419282 383183 197922 531250 421045 
2099.65 1568.99 644.956 531.755 2298.78 
2065.87 1804.12 1539.33 616.372 2211.26 
5701.55 9246.21 8188.25 7354.86 2678.22 
1713.46 940.642 1558.62 603.356 709.243 
2378.97 2952.97 1530.34 3361.8 2759.66 
7764.68 7561.65 8140.91 6641.96 10789.3 
2.10902e+06 1.40933e+06 1.46611e+06 831851 558995 
248161 276731 315617 433747 335436 
647.378 1645.4 686.159 1123.37 2087.19 
19949 38073.3 34185.8 20038.4 28102.3 
2644.24 1844.92 3222.61 3245.07 2951.93 
1091.86 2522.19 1511.92 2042.66 2977.73 
8066.16 5783.24 3004.71 1555.02 1051.98 
1501.4 3337.8 2702.06 3920.35 3455.09 
173346 213200 158513 323756 328264 
1242.6 1599.93 1616.21 2383.99 1528.34 
48049.9 21285 9792.94 35703.1 1927.45 
54857.6 75086.3 57590.1 86372.2 251442 
160638 126852 119772 179697 216849 
1832.44 2062.07 884.836 1067.19 401.28 
10153.3 15208 13547.6 20616.7 4607.27 
721.298 1029.88 873.275 914.127 296.105 
1074.83 1097.86 1047.27 965.705 431.294 
433521 312393 427761 368435 607900 
79985.3 26957.1 40190.5 41135.4 44692.9 
5598.15 7093.95 5863.79 3999.41 5152.79 
436.071 479.155 443.175 894.298 517.075 
188274 163038 196633 184566 178259 
6673.38 5159.85 5673.23 8997.64 5585.43 
44396.7 75924.7 38768.9 58096.2 39939.4 
4527.28 7024.66 2604.58 8722.87 2464.89 
131388 192313 161675 180364 164161 
3640.84 4919.44 4136.77 8233.05 4309.8 
79.5455 134.787 140.645 79.3449 143.98 
52273.3 60266.7 31825.7 23681.2 48719.6 
163076 186548 171753 343684 274035 
5651.33 8996.17 7754.91 6307.77 4899.25 
37309.4 28157.8 32854.8 26957.6 22073 
155605 113757 126010 158593 254203 
9861.2 7529.53 7316.26 10236 14856.5 
119074 98669.9 120083 126386 163025 
262.762 211.936 568.089 269.334 88.749 
42949.7 67167.7 26063.1 57740.9 64139.7 
37042.3 20465.8 32961.2 23761.9 27287.5 
3437.71 5315.92 6970.89 10543.8 3571.37 
2921.35 4485.89 3022.53 2659.62 501.202 
89577.8 46336.5 40658.6 137014 50858.1 
2304.05 2776.59 893.548 1390.04 1150.08 
446.59 631.6 784.444 244.449 212.472 
85.1907 106.367 106.375 72.2813 478.26 
50430.4 40827.8 56218.7 36966.8 17758.6 
131.716 190.053 155.144 93.1971 705.679 
393.594 262.61 383.571 1132.34 406.15 
1877.79 3993.68 833.203 1480.04 8179.53 
9599.88 11341.4 14486.3 2475.16 3218.1 
275.106 275.339 359.538 409.541 629.601 
11881.2 21085.6 11211.6 7658.99 5301.96 
56464.4 81094.3 37900.5 126261 136721 
14775.7 10994.8 7808.13 9550.09 7282.15 
5307.55 7599.57 4235.12 5568.12 4634.08 
5990.42 4132.27 4839.56 3574.07 3924.8 
1683.84 394.57 1031.69 1058.69 409.076 
1441.54 1419.68 1127.57 690.156 712.331 
742.951 1227.31 1457.51 642.537 1282.61 
65083.6 42196 49171.9 34247.7 63560.5 
305.352 187.674 413.433 591.404 608.878 
235075 220434 144767 209886 152243 
49.1848 130.474 65.3881 28.681 639.068 
4818.46 8006.58 8949.1 11035.9 2970.46 
837.964 1177.92 560.725 2273.7 894.451 
4630.73 4944.81 4374.86 4968.07 11365.1 
4685.83 2620.25 3721.38 483.628 1271.91 
27324.1 43391.8 27218.7 48294.5 58479.2 
4253.22 6651.6 6190.09 4529.31 11975 
13443.7 13140.1 8846.57 5688.82 12782.7 
2488.57 2961.73 1009.09 2184.75 1381.63 
175255 92554.6 125777 175595 178392 
61385.1 54808.5 21392.8 26893.1 15824.1 
616.947 795.091 499.501 1629.17 100.844 
3956.39 1392.84 4343.4 4053.67 1847.77 
9972 11370.7 4443.65 8011.07 3260.75 
2440.85 784.118 870.189 1433.9 2153.69 
142158 239898 254051 263251 267676 
495.883 180.148 225.053 692.599 955.15 
6751.5 9772.57 15993.7 11950.9 7829.71 
180989 173261 125225 179985 328169 
730.035 247.52 853.876 267.136 585.824 
99.6022 60.2144 64.4111 89.8959 168.426 
125.091 175.058 39.8786 162.455 4146.39 
24623 14871.7 18002.6 17222 7542.79 
136316 169152 66315.8 96406.5 258015 
9977.59 11256.5 12560.4 8734.01 7757.8 
7383.73 6720.07 5462.55 4958.69 11193.9 
391.744 193.739 371.39 552.981 365.222 
2104.75 584.54 1336.93 1485.51 2052.49 
820.693 1499.75 1723.72 1222.48 3404.64 
21219.2 25099.4 15736.4 17555.3 14240.8 
2845.42 874.569 3541.86 2543.41 1408.5 
724.81 587.45 429.28 388.886 2063.14 
5639.4 783.672 819.151 6038.92 2689.3 
5610.71 7344.22 2909.11 3417.29 11116.6 
1220.85 1248.61 1408.62 2054.8 1036.28 
1564.45 1299.23 2327.17 1204.7 331.118 
14927.6 21291 15284.4 9024.5 19360.8 
152834 180056 133542 175235 218458 
94794.7 58116.3 123546 140284 215159 
56025.4 88162.6 83536.6 51302 77597.2 
3220.37 6585.97 3057.28 3887.07 11617.6 
4092.76 2306.53 1994.12 597.828 1032.42 
7357.95 10195.5 5671.54 4555.7 2265.03 
2774.61 2507.47 537.206 1565.11 1613.85 
70860.6 63056.5 33399.7 69694.3 26276.8 
809.436 2133.74 2456.7 938.459 278.301 
2626.05 1558.43 2477.64 2764.34 1489.64 
4998.02 5341.84 9096.56 9476.2 1029.51 
1154.57 851.104 1443.03 1368.88 5210.08 
927.595 1239.85 1051.98 1036.54 418.115 
6899.04 5828.28 10115.4 8498.3 9198.84 
43.9634 71.4505 56.0433 60.5331 17.2219 
211.158 351.246 483.043 492.211 299.887 
15055 26573.7 16052.5 9027.81 4947.5 
52.8525 84.1098 46.7801 38.5363 111.446 
36673.5 48521 25723.9 35421.9 27960.1 
135101 193879 89076.1 135212 207453 
4474.92 4155.32 3386.17 3646.97 2773.84 
831.909 1243.83 2260.42 1866.41 302.6 
3083.84 2777.6 4519.55 2234.51 5241.91 
5143.9 2018.03 3195.06 12076 3413.81 
363.962 816.91 482.346 308.699 423.2 
3207.94 8638.44 2148.86 3780.7 1476.53 
3739.77 5510.5 1933.37 2827.41 3886.66 
75476.2 100370 121185 186237 140125 
8855.22 5841.91 9658.37 45452.1 2846.28 
187408 281757 269080 192367 361697 
1562.07 627.732 1567.72 572.961 1548.73 
3999.07 3347.5 12283.3 8890.87 3129.72 
2339.9 3299.88 2983.19 2525.95 1627.18 
8511.15 5634.54 22971.6 10735.3 5612.35 
244.455 174.365 280.934 201.72 2008.7 
3729.06 822.352 2705.02 1893.85 1417.08 
4888.01 7171.55 5374.82 6268.39 11396.5 
274394 418213 340534 323841 385984 
17041.1 5896.57 11901 8791.83 8984.86 
1247.61 2307.88 1165.06 3892.67 1637.94 
18287.3 23869.7 11428 16202.8 4146.98 
2648.92 2286.66 3185.82 3058.35 2361.08 
317.528 395.532 382.381 391.8 451.072 
236.031 152.085 57.145 183.275 423.014 
5677.26 9964.69 4180.42 11398.7 6077.79 
280680 246348 343655 248985 383031 
143109 155116 96286.3 229884 198204 
42.566 157.351 66.4626 57.4687 63.2874 
21892.3 35117.9 27592.8 46152.4 40095.3 
209095 169530 147291 246486 323197 
5814.19 2147.14 3060.99 4956.94 2046.8 
641.743 619.991 170.291 212.469 595.183 
10900.8 8801.38 8287.1 6230.94 28006.1 
15823.1 13636.6 10435.9 10995.1 17570.2 
9781.54 12093.9 6208.93 4913.74 4063.92 
185.805 99.1986 129.91 110.477 131.698 
38.1145 106.352 155.646 208.766 210.238 
3256.24 2618.69 2341.26 1880.64 2620.67 
24105.1 37719.2 7665.4 26951.1 16944.8 
3876.49 6506.58 3276.15 3052.8 1412.18 
2477.91 2758.43 846.057 3689.19 327.376 
346.619 347.012 1349.79 945.155 165.004 
86759.3 80093.7 56320.1 50553.4 10952 
201659 170011 142581 320209 149189 
8477.44 4642.55 5677.28 2085.44 5215.59 
3090.21 6313.65 2296.55 9757.05 1769.18 
712.732 1414.27 942.282 1189.59 408.013 
387.822 937.085 1021.07 468.08 672.8 
124.669 183.863 225.193 108.9 141.406 
6917.01 3679.47 7896.65 6828.91 7256.3 
3728.91 6955.64 4928.02 5981.27 11570 
606373 394964 723412 683084 642485 
411.069 989.347 1375.73 20860.7 1359.85 
6837.11 5298.12 9800.47 7326.34 3845.84 
3445.08 1405.19 3825.5 1548.28 1302.21 
89195.7 99331.4 89969.8 124210 195048 
10806.6 8931.15 12662.3 12253.5 7243.78 
4047.14 1607.93 1266.88 1969.4 2900.73 
3164.11 1586.54 2298.08 1444.68 4477.95 
10519.4 16516.9 12682.2 12245.1 3367.91 
150845 109354 159181 168862 199112 
2799.11 3650.59 3628.86 3952.81 3134.95 
13248.8 10868 19527.3 22478.7 5289.17 
